Date,Close
2020-12-03,10462.248
2020-12-04,10506.471
2020-12-07,10390.1875
2020-12-08,10442.983
2020-12-09,10405.5205
2020-12-10,10470.392
2020-12-11,10487.36
2020-12-14,10400.446
2020-12-15,10355.064
2020-12-16,10430.783
2020-12-17,10357.432
2020-12-18,10354.217
2020-12-21,10401.302
2020-12-22,10368.994
2020-12-23,10366.579
2020-12-24,10407.625
2020-12-25,10359.353
2020-12-28,10491.374
2020-12-29,10389.431
2020-12-30,10407.033
2020-12-31,10340.688
