Date,Close
2020-12-03,670.4398
2020-12-04,676.7098
2020-12-07,665.3909
2020-12-08,660.20233
2020-12-09,670.80225
2020-12-10,655.5019
2020-12-11,655.67206
2020-12-14,657.3082
2020-12-15,670.07855
2020-12-16,658.6259
2020-12-17,661.15265
2020-12-18,662.37744
2020-12-21,654.1647
2020-12-22,663.0956
2020-12-23,675.6876
2020-12-24,651.2755
2020-12-25,642.47253
2020-12-28,655.3995
2020-12-29,660.7797
2020-12-30,634.8152
2020-12-31,640.26715
