Date,Close
2020-12-02,42.65805
2020-12-03,40.543232
2020-12-04,39.942482
2020-12-07,44.06831
2020-12-08,43.217274
2020-12-09,42.20415
2020-12-10,41.876167
2020-12-11,44.154694
2020-12-14,43.31654
2020-12-15,41.673954
2020-12-16,44.115192
2020-12-17,43.240276
2020-12-18,44.808933
2020-12-21,44.123177
2020-12-22,42.160717
2020-12-23,44.232216
2020-12-24,41.65697
2020-12-25,44.493523
2020-12-28,47.97692
2020-12-29,46.06679
2020-12-30,44.164
2020-12-31,45.097668
