Date,Close
2020-12-03,0.2756234
2020-12-04,0.27964464
2020-12-07,0.29036742
2020-12-08,0.30997804
2020-12-09,0.28563002
2020-12-10,0.2872061
2020-12-11,0.27904117
2020-12-14,0.28179517
2020-12-15,0.2858753
2020-12-16,0.272385
2020-12-17,0.26263908
2020-12-18,0.27816874
2020-12-21,0.27371046
2020-12-22,0.26510045
2020-12-23,0.26370317
2020-12-24,0.26038826
2020-12-25,0.2485872
2020-12-28,0.25126195
2020-12-29,0.24615598
2020-12-30,0.26452458
2020-12-31,0.26842415
