Date,Close
2020-12-02,1716.3513
2020-12-03,1708.5508
2020-12-04,1697.0513
2020-12-07,1700.7412
2020-12-08,1718.9556
2020-12-09,1712.9033
2020-12-10,1715.9202
2020-12-11,1718.5812
2020-12-14,1728.8794
2020-12-15,1728.2535
2020-12-16,1711.0731
2020-12-17,1737.081
2020-12-18,1723.7094
2020-12-21,1726.3958
2020-12-22,1735.7124
2020-12-23,1732.8284
2020-12-24,1738.4352
2020-12-25,1725.3522
2020-12-28,1747.7125
2020-12-29,1723.3157
2020-12-30,1736.4954
2020-12-31,1728.6129
