Date,Close
2020-12-03,0.8277735
2020-12-04,0.80612165
2020-12-07,0.7981219
2020-12-08,0.7643692
2020-12-09,0.80723846
2020-12-10,0.77885485
2020-12-11,0.8187257
2020-12-14,0.8312596
2020-12-15,0.8126418
2020-12-16,0.7856134
2020-12-17,0.7524078
2020-12-18,0.7799666
2020-12-21,0.762579
2020-12-22,0.7628897
2020-12-23,0.74375707
2020-12-24,0.73392063
2020-12-25,0.7188132
2020-12-28,0.70518756
2020-12-29,0.6998825
2020-12-30,0.7179042
2020-12-31,0.6903738
