Date,Close
2020-12-03,17989.836
2020-12-04,16801.074
2020-12-07,15983.286
2020-12-08,18314.492
2020-12-09,15263.182
2020-12-10,16037.44
2020-12-11,17451.62
2020-12-14,16292.293
2020-12-15,15079.542
2020-12-16,14969.29
2020-12-17,14133.854
2020-12-18,14421.821
2020-12-21,14964.014
2020-12-22,14778.372
2020-12-23,15149.349
2020-12-24,15077.928
2020-12-25,13951.227
2020-12-28,14223.668
2020-12-29,14684.765
2020-12-30,12957.464
2020-12-31,14948.233
