Date,Close
2020-12-03,14062.6455
2020-12-04,14048.512
2020-12-07,14072.225
2020-12-08,14050.069
2020-12-09,14059.721
2020-12-10,14045.618
2020-12-11,14057.339
2020-12-14,14045.733
2020-12-15,14001.821
2020-12-16,14028.335
2020-12-17,14100.101
2020-12-18,14064.393
2020-12-21,14035.512
2020-12-22,14049.82
2020-12-23,14035.646
2020-12-24,14021.6
2020-12-25,14022.735
2020-12-28,14025.212
2020-12-29,14065.175
2020-12-30,14069.007
2020-12-31,14057.454
